,n_clicks,n_visitas,monto_compras,monto_descuentos,dias_primera_compra,info_perfil
39165,361.0,68.0,904.5,111.4,182.0,71.0
39166,307.0,60.0,260.2,209.9,137.0,159.0
39167,152.0,158.0,809.2,153.1,318.0,195.0
39168,556.0,74.0,673.6,70.3,63.0,170.0
39169,402.0,56.0,680.2,256.8,140.0,132.0
39170,530.0,60.0,515.4,146.8,261.0,127.0
39171,291.0,48.0,654.1,214.3,193.0,148.0
39172,389.0,116.0,562.1,196.1,221.0,279.0
39173,465.0,88.0,767.5,98.9,192.0,124.0
39174,248.0,111.0,694.9,191.0,257.0,273.0
39175,235.0,123.0,640.0,115.4,144.0,165.0
39176,208.0,109.0,630.8,165.4,154.0,242.0
39177,357.0,115.0,612.3,116.4,122.0,213.0
39178,554.0,93.0,588.6,166.6,311.0,134.0
39179,470.0,52.0,306.4,125.7,123.0,179.0
39180,212.0,53.0,678.7,151.5,280.0,181.0
39181,414.0,86.0,482.9,163.3,252.0,231.0
39182,523.0,89.0,721.3,137.8,137.0,147.0
39183,491.0,76.0,726.2,74.2,118.0,197.0
39184,457.0,110.0,539.2,145.6,289.0,173.0
39185,332.0,67.0,890.5,129.6,30.0,249.0
39186,350.0,90.0,407.0,200.7,148.0,106.0
39187,381.0,53.0,468.8,191.3,413.0,242.0
39188,409.0,48.0,631.4,134.2,273.0,214.0
39189,281.0,64.0,678.1,166.0,141.0,191.0
39190,501.0,137.0,604.5,169.7,224.0,230.0
39191,365.0,76.0,797.5,229.7,210.0,154.0
39192,295.0,109.0,835.3,163.4,194.0,162.0
39193,360.0,48.0,776.5,170.1,165.0,210.0
39194,319.0,114.0,892.8,211.2,218.0,155.0
39195,376.0,93.0,1020.8,193.4,176.0,172.0
39196,374.0,70.0,451.1,141.1,216.0,160.0
39197,351.0,87.0,496.3,196.8,224.0,126.0
39198,222.0,28.0,576.4,197.5,249.0,154.0
39199,438.0,80.0,814.0,154.6,218.0,155.0
39200,608.0,57.0,697.0,151.7,163.0,245.0
39201,453.0,77.0,838.3,105.7,159.0,84.0
39202,390.0,87.0,617.4,120.0,255.0,201.0
39203,401.0,101.0,230.0,158.7,200.0,203.0
39204,298.0,130.0,902.4,146.9,172.0,303.0
39205,358.0,55.0,611.3,163.2,236.0,126.0
39206,518.0,67.0,749.0,131.5,194.0,269.0
39207,314.0,76.0,638.8,107.9,207.0,92.0
39208,590.0,8.0,638.2,130.3,232.0,221.0
39209,509.0,57.0,787.8,159.3,171.0,204.0
39210,164.0,107.0,779.7,126.5,190.0,177.0
39211,547.0,76.0,635.5,142.1,198.0,132.0
39212,560.0,46.0,474.0,94.2,191.0,176.0
39213,341.0,61.0,915.6,196.6,166.0,214.0
39214,440.0,78.0,844.6,96.8,192.0,136.0
39215,377.0,105.0,337.7,118.6,225.0,141.0
39216,267.0,71.0,801.8,86.0,157.0,154.0
39217,459.0,121.0,684.7,124.8,186.0,158.0
39218,429.0,55.0,483.6,163.7,111.0,260.0
39219,305.0,76.0,611.0,135.7,159.0,244.0
39220,376.0,67.0,562.1,140.6,165.0,108.0
39221,368.0,87.0,753.9,113.0,79.0,243.0
39222,417.0,100.0,704.2,161.6,218.0,168.0
39223,363.0,85.0,669.0,138.0,188.0,119.0
39224,464.0,121.0,379.1,197.3,88.0,236.0
39225,281.0,100.0,517.1,80.4,252.0,235.0
39226,414.0,49.0,374.8,96.0,276.0,170.0
39227,500.0,119.0,836.0,95.2,165.0,194.0
39228,436.0,74.0,689.3,128.7,258.0,182.0
39229,370.0,123.0,784.5,192.3,214.0,146.0
39230,416.0,92.0,453.7,139.9,230.0,158.0
39231,242.0,80.0,500.4,148.7,152.0,156.0
39232,469.0,107.0,761.5,171.4,197.0,53.0
39233,243.0,84.0,521.1,229.1,268.0,196.0
39234,384.0,66.0,897.6,94.3,269.0,184.0
39235,524.0,124.0,519.8,186.8,102.0,242.0
39236,282.0,95.0,448.1,61.2,210.0,187.0
39237,459.0,38.0,570.2,171.2,86.0,186.0
39238,266.0,20.0,675.2,130.5,223.0,190.0
39239,296.0,105.0,642.3,165.7,166.0,168.0
39240,401.0,124.0,803.8,169.7,245.0,231.0
39241,420.0,69.0,840.4,98.5,181.0,116.0
39242,477.0,102.0,426.6,124.3,227.0,146.0
39243,445.0,71.0,493.5,195.2,287.0,236.0
39244,323.0,122.0,676.8,221.0,215.0,150.0
39245,322.0,78.0,325.3,136.9,223.0,239.0
39246,453.0,84.0,739.9,94.0,129.0,279.0
39247,408.0,70.0,586.6,122.8,225.0,143.0
39248,457.0,107.0,391.4,157.0,231.0,94.0
39249,195.0,87.0,613.4,260.6,214.0,228.0
39250,312.0,136.0,393.3,122.7,108.0,135.0
39251,401.0,75.0,685.4,177.6,110.0,132.0
39252,445.0,107.0,414.9,172.4,37.0,131.0
39253,327.0,78.0,368.7,212.9,274.0,182.0
39254,333.0,70.0,606.6,85.4,194.0,169.0
39255,264.0,86.0,717.9,152.7,222.0,236.0
39256,419.0,128.0,841.0,99.5,201.0,161.0
39257,514.0,82.0,759.8,125.7,153.0,219.0
39258,401.0,58.0,326.5,151.2,104.0,119.0
39259,252.0,78.0,733.4,196.2,224.0,203.0
39260,365.0,59.0,1049.9,185.2,139.0,165.0
39261,437.0,65.0,683.9,160.3,204.0,185.0
39262,313.0,45.0,547.4,128.2,211.0,144.0
39263,535.0,149.0,579.9,160.8,226.0,210.0
39264,134.0,82.0,976.8,34.3,241.0,194.0
39265,231.0,75.0,280.5,133.1,179.0,237.0
39266,440.0,81.0,866.3,93.7,211.0,197.0
39267,427.0,71.0,603.9,144.0,271.0,177.0
39268,579.0,97.0,977.0,116.9,179.0,203.0
39269,310.0,110.0,385.4,154.4,138.0,168.0
39270,354.0,96.0,700.5,134.4,202.0,217.0
39271,285.0,88.0,873.8,170.5,208.0,200.0
39272,163.0,52.0,787.7,177.6,159.0,253.0
39273,390.0,125.0,263.9,172.7,206.0,161.0
39274,446.0,95.0,568.9,116.1,147.0,125.0
39275,714.0,61.0,641.3,157.7,147.0,181.0
39276,425.0,102.0,560.9,115.8,154.0,166.0
39277,529.0,95.0,942.2,90.5,172.0,119.0
39278,430.0,102.0,497.0,124.8,309.0,199.0
39279,464.0,91.0,1028.8,136.9,182.0,133.0
39280,452.0,86.0,406.0,139.6,219.0,101.0
39281,333.0,121.0,1029.5,249.4,285.0,173.0
39282,410.0,42.0,831.5,96.8,252.0,149.0
39283,233.0,84.0,522.7,115.8,140.0,192.0
39284,367.0,59.0,696.2,162.3,137.0,162.0
39285,339.0,61.0,614.3,124.1,217.0,198.0
39286,430.0,93.0,671.6,144.6,247.0,169.0
39287,274.0,99.0,882.5,141.9,202.0,186.0
39288,354.0,90.0,603.9,96.7,224.0,147.0
39289,481.0,64.0,770.2,160.7,209.0,76.0
39290,506.0,121.0,189.6,128.6,264.0,40.0
39291,510.0,61.0,779.1,192.9,208.0,189.0
39292,517.0,64.0,469.4,85.7,141.0,239.0
39293,307.0,126.0,572.1,154.1,129.0,147.0
39294,344.0,75.0,807.4,109.5,204.0,214.0
39295,346.0,69.0,563.7,172.5,248.0,154.0
39296,400.0,45.0,587.9,104.0,158.0,123.0
39297,390.0,80.0,823.6,157.5,0.0,169.0
39298,563.0,96.0,828.6,129.5,205.0,171.0
39299,258.0,62.0,726.3,272.6,187.0,223.0
39300,390.0,76.0,1058.5,171.0,259.0,143.0
39301,337.0,118.0,483.1,129.2,243.0,226.0
39302,401.0,110.0,710.9,121.2,174.0,146.0
39303,382.0,94.0,907.8,100.6,132.0,203.0
39304,100.0,113.0,604.3,218.2,194.0,181.0
39305,459.0,103.0,837.7,91.1,290.0,94.0
39306,368.0,69.0,664.1,24.9,147.0,191.0
39307,291.0,70.0,548.8,87.8,110.0,169.0
39308,346.0,108.0,436.2,100.6,203.0,196.0
39309,361.0,131.0,558.4,152.4,297.0,103.0
39310,513.0,57.0,682.1,138.4,260.0,176.0
39311,355.0,81.0,390.4,150.0,170.0,176.0
39312,259.0,93.0,717.3,159.1,128.0,200.0
39313,480.0,107.0,740.2,81.3,199.0,124.0
39314,558.0,87.0,625.4,186.8,185.0,181.0
39315,475.0,63.0,842.1,150.3,200.0,191.0
39316,449.0,62.0,911.8,101.5,182.0,158.0
39317,458.0,92.0,356.5,84.9,204.0,111.0
39318,501.0,77.0,692.0,123.5,241.0,251.0
39319,474.0,137.0,599.2,188.1,109.0,148.0
39320,331.0,34.0,578.5,132.0,196.0,183.0
39321,497.0,54.0,853.1,119.0,197.0,149.0
39322,290.0,131.0,754.8,102.6,161.0,166.0
39323,492.0,87.0,849.2,130.3,234.0,184.0
39324,560.0,87.0,767.6,172.5,261.0,206.0
39325,286.0,90.0,513.6,39.3,174.0,132.0
39326,290.0,64.0,466.9,149.8,188.0,117.0
39327,359.0,116.0,801.6,71.4,204.0,168.0
39328,375.0,126.0,792.7,168.8,193.0,194.0
39329,355.0,77.0,435.7,151.6,137.0,185.0
39330,451.0,117.0,707.9,128.7,167.0,144.0
39331,379.0,77.0,485.8,126.9,179.0,266.0
39332,494.0,88.0,749.3,92.5,131.0,123.0
39333,261.0,43.0,620.6,180.9,155.0,91.0
39334,299.0,79.0,1073.0,150.5,149.0,90.0
39335,429.0,84.0,482.8,89.9,212.0,70.0
39336,313.0,66.0,819.7,164.5,155.0,181.0
39337,391.0,79.0,701.0,179.4,186.0,65.0
39338,438.0,107.0,943.5,70.8,237.0,183.0
39339,329.0,105.0,519.1,144.2,120.0,208.0
39340,51.0,72.0,613.7,136.2,278.0,192.0
39341,466.0,84.0,766.9,149.5,215.0,104.0
39342,528.0,94.0,769.0,111.6,203.0,153.0
39343,352.0,78.0,788.7,139.1,196.0,115.0
39344,459.0,81.0,567.4,131.0,214.0,125.0
39345,557.0,82.0,480.6,147.5,214.0,212.0
39346,497.0,83.0,597.7,231.4,271.0,136.0
39347,336.0,100.0,843.1,85.9,212.0,219.0
39348,365.0,113.0,739.6,223.6,187.0,200.0
39349,245.0,75.0,686.3,150.5,185.0,129.0
39350,279.0,97.0,753.6,140.5,257.0,184.0
39351,277.0,109.0,742.0,178.3,277.0,205.0
39352,379.0,72.0,610.1,257.2,213.0,152.0
39353,407.0,97.0,843.3,227.6,152.0,167.0
39354,284.0,87.0,609.7,163.3,187.0,171.0
39355,387.0,49.0,741.2,115.4,212.0,199.0
39356,581.0,85.0,582.5,117.3,159.0,210.0
39357,404.0,87.0,546.2,187.3,222.0,190.0
39358,447.0,83.0,496.6,195.6,215.0,277.0
39359,322.0,60.0,562.7,130.3,201.0,218.0
39360,457.0,99.0,670.8,144.9,119.0,182.0
39361,313.0,72.0,410.4,138.0,188.0,266.0
39362,419.0,115.0,788.3,115.3,193.0,153.0
39363,432.0,72.0,594.2,224.4,316.0,168.0
39364,282.0,97.0,592.1,153.2,146.0,142.0
39365,443.0,58.0,301.6,109.7,283.0,220.0
39366,244.0,126.0,673.1,171.0,169.0,202.0
39367,249.0,91.0,602.3,200.4,180.0,219.0
39368,428.0,116.0,636.7,112.0,210.0,184.0
39369,275.0,126.0,727.0,98.3,167.0,224.0
39370,293.0,80.0,381.6,104.6,202.0,201.0
39371,422.0,109.0,663.2,177.3,144.0,175.0
39372,421.0,132.0,635.1,108.3,152.0,207.0
39373,428.0,117.0,741.2,135.3,208.0,101.0
39374,508.0,111.0,715.8,154.6,162.0,22.0
39375,305.0,60.0,763.7,170.5,206.0,145.0
39376,308.0,60.0,810.6,175.5,150.0,172.0
39377,333.0,54.0,492.1,117.8,196.0,168.0
39378,597.0,69.0,749.6,232.3,245.0,140.0
39379,298.0,123.0,808.9,175.2,198.0,173.0
39380,238.0,81.0,964.3,203.6,93.0,130.0
39381,355.0,145.0,364.5,139.6,206.0,166.0
39382,339.0,89.0,852.9,204.6,300.0,114.0
39383,572.0,52.0,815.8,151.7,194.0,123.0
39384,351.0,67.0,839.2,187.2,254.0,163.0
39385,438.0,88.0,369.9,126.1,159.0,145.0
39386,374.0,57.0,730.0,163.1,190.0,115.0
39387,322.0,124.0,555.0,169.0,153.0,193.0
39388,549.0,59.0,969.6,133.4,222.0,205.0
39389,460.0,98.0,743.4,87.6,232.0,116.0
39390,565.0,50.0,823.5,94.0,186.0,142.0
39391,502.0,102.0,560.3,216.6,218.0,160.0
39392,186.0,85.0,730.2,216.1,131.0,213.0
39393,415.0,56.0,576.0,169.5,255.0,181.0
39394,302.0,116.0,666.1,163.3,93.0,197.0
39395,482.0,149.0,465.6,120.0,139.0,160.0
39396,368.0,54.0,786.2,178.4,205.0,195.0
39397,163.0,126.0,778.7,156.2,145.0,49.0
39398,113.0,112.0,730.8,201.3,234.0,120.0
39399,316.0,23.0,658.7,205.7,246.0,209.0
39400,249.0,80.0,651.8,84.6,183.0,202.0
39401,368.0,65.0,721.8,131.7,144.0,116.0
39402,427.0,96.0,649.2,203.2,191.0,168.0
39403,419.0,119.0,731.4,166.6,354.0,103.0
39404,519.0,90.0,353.0,167.8,175.0,235.0
39405,414.0,94.0,615.4,145.3,296.0,136.0
39406,567.0,86.0,938.1,151.6,222.0,178.0
39407,121.0,83.0,659.4,147.9,162.0,242.0
39408,439.0,86.0,380.1,139.4,112.0,222.0
39409,317.0,121.0,896.4,174.0,286.0,210.0
39410,435.0,67.0,792.8,113.9,142.0,119.0
39411,481.0,99.0,799.2,164.1,202.0,215.0
39412,114.0,77.0,642.4,168.2,280.0,255.0
39413,552.0,91.0,841.1,185.7,153.0,208.0
39414,450.0,126.0,636.2,150.1,204.0,247.0
39415,478.0,93.0,1005.8,100.0,186.0,74.0
39416,193.0,80.0,294.8,174.3,345.0,213.0
39417,374.0,94.0,621.4,193.7,149.0,226.0
39418,482.0,96.0,374.8,93.8,132.0,157.0
39419,323.0,77.0,756.6,66.6,182.0,143.0
39420,280.0,57.0,376.2,139.7,78.0,133.0
39421,440.0,97.0,670.8,165.2,164.0,117.0
39422,462.0,75.0,924.9,111.7,166.0,163.0
39423,510.0,129.0,522.5,106.0,175.0,201.0
39424,539.0,111.0,530.0,187.8,135.0,125.0
39425,435.0,122.0,788.6,111.1,207.0,189.0
39426,516.0,106.0,580.4,96.1,132.0,151.0
39427,407.0,125.0,648.6,102.5,193.0,212.0
39428,307.0,89.0,496.7,227.7,195.0,195.0
39429,342.0,130.0,895.5,231.4,158.0,166.0
39430,257.0,89.0,826.8,160.9,135.0,168.0
39431,454.0,103.0,763.5,206.2,232.0,250.0
39432,272.0,77.0,637.5,116.7,270.0,227.0
39433,286.0,80.0,828.5,128.4,258.0,194.0
39434,420.0,47.0,182.0,138.2,177.0,210.0
39435,595.0,117.0,804.6,120.2,122.0,118.0
39436,382.0,66.0,660.4,130.5,200.0,181.0
39437,424.0,40.0,692.9,163.8,154.0,198.0
39438,546.0,61.0,471.3,168.4,136.0,70.0
39439,315.0,114.0,815.0,187.9,225.0,142.0
39440,454.0,126.0,539.2,142.5,183.0,167.0
39441,326.0,91.0,514.2,220.6,222.0,229.0
39442,384.0,112.0,797.0,157.6,243.0,273.0
39443,228.0,120.0,453.9,122.7,250.0,244.0
39444,287.0,71.0,484.2,236.0,181.0,148.0
39445,297.0,50.0,566.7,192.4,230.0,200.0
39446,425.0,81.0,725.9,152.8,321.0,171.0
39447,484.0,45.0,628.2,170.2,259.0,90.0
39448,357.0,114.0,370.2,68.7,146.0,227.0
39449,552.0,108.0,933.9,119.8,268.0,181.0
39450,328.0,51.0,364.0,182.2,167.0,167.0
39451,482.0,100.0,828.0,213.8,266.0,184.0
39452,396.0,89.0,1054.3,137.2,178.0,189.0
39453,374.0,83.0,733.3,139.6,175.0,253.0
39454,347.0,104.0,605.0,127.4,151.0,151.0
39455,434.0,76.0,616.9,141.5,197.0,176.0
39456,389.0,84.0,328.2,210.8,198.0,162.0
39457,471.0,119.0,999.5,205.7,239.0,120.0
39458,443.0,74.0,913.8,155.5,220.0,234.0
39459,278.0,84.0,466.4,154.5,276.0,183.0
39460,341.0,92.0,423.3,151.6,241.0,152.0
39461,409.0,75.0,527.5,193.4,52.0,164.0
39462,360.0,87.0,848.8,166.5,159.0,202.0
39463,417.0,71.0,417.7,87.1,218.0,187.0
39464,164.0,124.0,915.6,134.2,244.0,184.0
39465,454.0,76.0,806.7,142.9,193.0,160.0
39466,443.0,75.0,567.9,74.5,266.0,101.0
39467,328.0,101.0,809.7,120.1,213.0,126.0
39468,339.0,84.0,408.2,178.2,93.0,160.0
39469,325.0,62.0,215.2,167.2,173.0,249.0
39470,281.0,83.0,358.2,167.3,98.0,180.0
39471,278.0,92.0,458.7,180.6,148.0,114.0
39472,460.0,92.0,527.6,141.0,105.0,206.0
39473,437.0,80.0,417.0,159.7,226.0,198.0
39474,353.0,90.0,382.1,178.2,99.0,210.0
39475,413.0,71.0,503.4,171.3,149.0,200.0
39476,257.0,85.0,768.1,126.5,241.0,269.0
39477,415.0,57.0,769.6,226.6,250.0,208.0
39478,411.0,71.0,571.1,142.6,216.0,219.0
39479,610.0,96.0,668.9,202.9,218.0,179.0
39480,510.0,58.0,962.2,178.4,193.0,254.0
39481,512.0,68.0,636.9,105.9,131.0,245.0
39482,321.0,144.0,707.8,102.8,181.0,204.0
39483,152.0,99.0,910.2,227.4,121.0,189.0
39484,349.0,78.0,789.1,186.3,194.0,193.0
39485,485.0,70.0,463.6,186.1,172.0,163.0
39486,397.0,64.0,942.2,151.2,279.0,182.0
39487,418.0,115.0,847.0,106.0,201.0,204.0
39488,406.0,96.0,613.7,120.3,292.0,134.0
39489,290.0,95.0,399.2,87.6,189.0,173.0
39490,318.0,57.0,662.8,196.4,220.0,143.0
39491,295.0,68.0,469.7,147.4,205.0,135.0
39492,147.0,107.0,377.4,107.2,148.0,127.0
39493,265.0,73.0,966.6,128.5,253.0,149.0
39494,324.0,73.0,431.9,198.4,198.0,252.0
39495,578.0,119.0,728.6,154.7,134.0,174.0
39496,375.0,61.0,607.0,139.9,136.0,177.0
39497,273.0,57.0,814.6,145.2,145.0,156.0
39498,336.0,77.0,679.5,128.6,149.0,259.0
39499,543.0,71.0,547.3,87.3,170.0,193.0
39500,500.0,69.0,624.9,165.7,88.0,138.0
39501,303.0,72.0,740.5,208.9,274.0,224.0
39502,463.0,90.0,514.8,155.9,123.0,126.0
39503,283.0,110.0,619.7,110.1,207.0,175.0
39504,407.0,127.0,619.8,152.9,217.0,198.0
39505,479.0,109.0,974.2,182.6,201.0,136.0
39506,391.0,81.0,737.6,67.2,155.0,186.0
39507,279.0,111.0,488.4,157.4,86.0,134.0
39508,349.0,102.0,663.3,96.1,233.0,136.0
39509,350.0,99.0,619.2,117.3,41.0,93.0
39510,263.0,66.0,621.0,178.5,139.0,137.0
39511,397.0,98.0,499.1,142.0,204.0,209.0
39512,302.0,127.0,635.2,113.7,222.0,66.0
39513,385.0,92.0,913.1,175.0,143.0,153.0
39514,250.0,114.0,928.3,86.0,166.0,163.0
39515,317.0,90.0,602.3,185.0,216.0,145.0
39516,652.0,58.0,621.3,154.4,205.0,154.0
39517,405.0,88.0,724.5,106.9,168.0,168.0
39518,169.0,63.0,799.8,100.8,286.0,281.0
39519,522.0,83.0,704.8,93.9,223.0,191.0
39520,241.0,133.0,901.1,207.2,218.0,103.0
39521,397.0,79.0,619.8,125.0,182.0,243.0
39522,293.0,95.0,819.1,174.8,155.0,209.0
39523,151.0,70.0,500.2,158.1,153.0,282.0
39524,220.0,101.0,783.8,178.7,192.0,189.0
39525,334.0,84.0,575.4,114.1,279.0,173.0
39526,348.0,65.0,355.3,169.4,152.0,82.0
39527,207.0,97.0,561.6,144.6,167.0,133.0
39528,341.0,111.0,358.8,154.2,270.0,197.0
39529,512.0,102.0,367.6,99.1,150.0,152.0
39530,386.0,50.0,589.2,143.5,233.0,158.0
39531,415.0,82.0,388.0,118.7,81.0,171.0
39532,340.0,50.0,546.6,187.0,203.0,155.0
39533,452.0,67.0,592.7,172.3,152.0,128.0
39534,518.0,124.0,505.5,178.4,220.0,196.0
39535,313.0,92.0,752.3,183.9,133.0,242.0
39536,192.0,57.0,483.5,145.4,255.0,135.0
39537,371.0,144.0,775.8,122.6,196.0,105.0
39538,289.0,83.0,686.6,126.2,155.0,126.0
39539,301.0,88.0,875.0,199.7,311.0,214.0
39540,324.0,21.0,809.3,188.6,255.0,142.0
39541,207.0,120.0,429.5,151.8,186.0,145.0
39542,419.0,85.0,568.9,130.7,148.0,185.0
39543,304.0,101.0,582.4,158.8,224.0,185.0
39544,295.0,141.0,665.5,152.1,121.0,134.0
39545,500.0,66.0,946.7,119.1,161.0,227.0
39546,506.0,128.0,849.2,204.8,189.0,70.0
39547,465.0,79.0,526.8,241.3,310.0,118.0
39548,303.0,95.0,537.3,138.0,193.0,161.0
39549,363.0,91.0,381.6,181.1,151.0,179.0
39550,484.0,106.0,557.9,172.7,186.0,184.0
39551,398.0,103.0,1196.3,105.1,156.0,164.0
39552,207.0,81.0,916.8,170.6,185.0,171.0
39553,443.0,92.0,605.7,115.0,252.0,263.0
39554,285.0,61.0,532.6,140.1,259.0,103.0
39555,279.0,85.0,319.6,64.3,134.0,255.0
39556,293.0,68.0,337.7,169.7,236.0,216.0
39557,419.0,59.0,664.5,57.6,180.0,179.0
39558,389.0,79.0,302.6,49.8,151.0,173.0
39559,369.0,129.0,556.5,211.1,224.0,152.0
39560,312.0,112.0,563.6,246.5,120.0,225.0
39561,311.0,147.0,279.1,117.7,238.0,216.0
39562,452.0,161.0,623.1,102.9,143.0,231.0
39563,407.0,96.0,852.7,196.0,126.0,198.0
39564,544.0,65.0,540.1,117.4,233.0,199.0
39565,471.0,62.0,650.2,155.3,195.0,154.0
39566,411.0,98.0,681.1,179.0,176.0,126.0
39567,234.0,91.0,656.7,119.8,201.0,231.0
39568,418.0,94.0,529.7,107.1,237.0,136.0
39569,463.0,52.0,698.6,173.2,236.0,145.0
39570,479.0,52.0,788.0,148.3,106.0,266.0
39571,324.0,122.0,747.7,65.2,169.0,177.0
39572,224.0,84.0,766.8,150.4,147.0,249.0
39573,407.0,109.0,892.0,92.4,85.0,204.0
39574,298.0,143.0,742.4,108.1,180.0,167.0
39575,329.0,104.0,773.9,141.9,175.0,169.0
39576,425.0,75.0,612.2,122.1,164.0,178.0
39577,417.0,142.0,505.1,185.7,129.0,186.0
39578,397.0,123.0,578.7,235.0,125.0,231.0
39579,221.0,100.0,802.7,113.2,205.0,197.0
39580,530.0,60.0,379.3,131.6,171.0,202.0
39581,311.0,114.0,676.9,195.9,237.0,228.0
39582,400.0,104.0,421.1,156.0,198.0,225.0
39583,271.0,100.0,785.1,136.4,180.0,81.0
39584,256.0,74.0,1010.4,149.6,129.0,83.0
39585,332.0,81.0,882.2,157.0,261.0,79.0
39586,412.0,70.0,712.9,140.0,75.0,153.0
39587,305.0,113.0,582.0,148.8,227.0,215.0
39588,364.0,136.0,619.5,123.8,197.0,175.0
39589,415.0,93.0,447.5,185.0,287.0,95.0
39590,188.0,119.0,790.0,74.6,148.0,185.0
39591,347.0,43.0,1254.8,170.1,137.0,130.0
39592,291.0,88.0,617.5,193.4,293.0,260.0
39593,324.0,94.0,532.1,158.6,120.0,222.0
39594,506.0,56.0,639.1,129.3,193.0,185.0
39595,303.0,46.0,688.1,157.1,189.0,207.0
39596,403.0,70.0,520.5,162.9,161.0,127.0
39597,545.0,118.0,420.3,114.2,156.0,227.0
39598,370.0,52.0,473.5,109.3,307.0,225.0
39599,278.0,30.0,765.8,94.7,149.0,203.0
39600,484.0,114.0,493.5,155.8,336.0,230.0
39601,403.0,95.0,614.6,69.2,124.0,114.0
39602,542.0,101.0,579.3,152.0,229.0,269.0
39603,293.0,94.0,446.7,89.8,180.0,78.0
39604,187.0,79.0,619.0,159.5,240.0,124.0
39605,464.0,70.0,498.4,115.5,106.0,212.0
39606,519.0,100.0,583.2,161.8,230.0,134.0
39607,524.0,34.0,522.2,62.3,138.0,78.0
39608,498.0,82.0,350.5,106.6,229.0,145.0
39609,387.0,57.0,846.2,230.6,189.0,108.0
39610,291.0,102.0,673.9,148.7,131.0,141.0
39611,200.0,90.0,674.9,188.0,200.0,140.0
39612,658.0,55.0,424.2,109.0,163.0,202.0
39613,361.0,52.0,954.9,140.4,263.0,238.0
39614,283.0,90.0,720.9,199.9,166.0,162.0
39615,268.0,83.0,673.9,161.0,259.0,179.0
39616,343.0,48.0,386.7,100.9,265.0,202.0
39617,407.0,89.0,742.8,94.3,167.0,191.0
39618,460.0,78.0,722.0,167.4,164.0,267.0
39619,431.0,95.0,725.1,218.1,204.0,116.0
39620,295.0,76.0,820.7,158.5,254.0,144.0
39621,392.0,104.0,406.7,94.0,243.0,152.0
39622,432.0,80.0,518.5,87.7,217.0,151.0
39623,479.0,102.0,511.3,200.6,131.0,138.0
39624,354.0,125.0,399.0,145.4,138.0,213.0
39625,379.0,128.0,347.2,121.3,112.0,170.0
39626,401.0,77.0,714.0,137.1,120.0,202.0
39627,334.0,90.0,779.5,111.4,218.0,181.0
39628,334.0,111.0,553.3,168.9,136.0,153.0
39629,300.0,105.0,839.6,91.2,234.0,247.0
39630,472.0,100.0,374.9,142.7,247.0,207.0
39631,682.0,92.0,820.6,102.4,258.0,132.0
39632,460.0,138.0,809.2,206.8,195.0,222.0
39633,372.0,27.0,804.8,97.0,102.0,149.0
39634,506.0,119.0,573.1,111.6,191.0,98.0
39635,304.0,120.0,418.4,138.6,157.0,68.0
39636,467.0,38.0,213.9,208.3,184.0,166.0
39637,493.0,127.0,626.1,119.1,173.0,166.0
39638,278.0,98.0,930.6,212.7,223.0,234.0
39639,345.0,64.0,499.5,200.0,272.0,97.0
39640,338.0,94.0,741.6,162.9,151.0,187.0
39641,321.0,99.0,693.3,129.9,97.0,121.0
39642,327.0,104.0,543.6,161.0,236.0,155.0
39643,519.0,168.0,806.6,158.8,161.0,192.0
39644,418.0,113.0,661.0,208.9,165.0,281.0
39645,433.0,122.0,519.6,209.4,205.0,137.0
39646,429.0,72.0,747.4,138.1,263.0,226.0
39647,468.0,110.0,912.5,162.4,252.0,146.0
39648,470.0,115.0,553.4,128.4,232.0,152.0
39649,445.0,75.0,722.7,101.9,182.0,210.0
39650,434.0,76.0,515.4,99.4,172.0,110.0
39651,453.0,128.0,589.9,193.3,222.0,286.0
39652,335.0,108.0,711.3,238.6,122.0,101.0
39653,187.0,78.0,816.6,163.3,70.0,254.0
39654,487.0,80.0,678.2,109.6,165.0,145.0
39655,414.0,77.0,590.7,285.1,223.0,197.0
39656,464.0,81.0,736.5,200.7,213.0,200.0
39657,280.0,82.0,669.1,127.8,216.0,161.0
39658,460.0,61.0,436.1,143.8,119.0,193.0
39659,415.0,55.0,926.2,207.1,273.0,160.0
39660,520.0,100.0,310.4,107.9,181.0,172.0
39661,361.0,146.0,988.0,162.2,315.0,147.0
39662,413.0,101.0,743.1,146.8,146.0,173.0
39663,334.0,107.0,626.3,99.7,270.0,148.0
39664,308.0,104.0,309.6,140.9,110.0,173.0
39665,369.0,71.0,634.0,161.2,190.0,213.0
39666,327.0,77.0,337.8,98.7,138.0,154.0
39667,301.0,54.0,884.5,121.9,183.0,168.0
39668,443.0,68.0,906.8,109.4,264.0,274.0
39669,631.0,110.0,900.5,248.7,268.0,174.0
39670,397.0,77.0,685.3,162.7,25.0,199.0
39671,233.0,109.0,630.1,219.2,215.0,175.0
39672,357.0,81.0,551.6,179.8,260.0,116.0
39673,445.0,95.0,813.0,153.3,98.0,209.0
39674,455.0,54.0,377.0,74.3,214.0,171.0
39675,371.0,88.0,854.4,128.3,196.0,213.0
39676,446.0,110.0,583.2,216.5,173.0,177.0
39677,334.0,46.0,667.1,168.7,142.0,247.0
39678,171.0,122.0,691.4,133.4,150.0,103.0
39679,518.0,91.0,400.8,141.1,222.0,153.0
39680,478.0,95.0,615.1,190.3,220.0,190.0
